year,meet,stroke,gender,distance,event_name,field_size,seed_mean,seed_median,seed_std,seed_cv,fastest_seed,slowest_seed,seed_range,seed_skewness,seed_kurtosis,seed_iqr,seed_iqr_ratio,avg_gap,hhi_seed_times,a_final_cutoff_sec,b_final_cutoff_sec,c_final_cutoff_sec,distance_category,stroke_category
2014,2014_Nescac_Msd_Results,Breaststroke,Men,50,50_Breaststroke,34,28.774117647058826,28.619999999999997,1.206429144325027,0.04192758086009783,26.47,32.24,5.770000000000003,0.38781725467627226,0.35732324848007524,1.6549999999999976,0.05782669461914737,0.17484848484848495,0.0294623813212561,26.56,27.3,27.7,sprint,breast
2014,2014_Nescac_Msd_Results,Butterfly,Men,50,50_Butterfly,46,24.85521739130435,24.665,0.9452690878227189,0.03803101268200628,23.13,27.43,4.300000000000001,0.7152630223311186,0.16869511959518624,1.177500000000002,0.04773971214271243,0.09555555555555557,0.021769136740110915,23.15,23.49,23.9,sprint,fly
2014,2014_Nescac_Msd_Results,Freestyle,Men,50,50_Freestyle,43,22.53860465116279,22.49,0.7062695361211506,0.03133599204796884,21.53,24.41,2.879999999999999,0.9270622027842065,0.2616890020231888,0.8500000000000014,0.037794575366829765,0.06857142857142855,0.02327746429842672,21.35,21.54,21.85,sprint,free
2015,2015_Nescac_Msd_Results,Backstroke,Men,100,100_Backstroke,32,54.667500000000004,54.165,2.484747220543772,0.04545200019287094,49.69,59.95,10.260000000000005,0.3157106520080653,-0.47047462750668023,3.424999999999997,0.06323271485276465,0.33096774193548406,0.03131329917948773,50.71,52.29,54.61,sprint,back
2015,2015_Nescac_Msd_Results,Breaststroke,Men,100,100_Breaststroke,44,61.784545454545444,61.155,2.7120467401321005,0.04389522849411166,57.28,69.15,11.870000000000005,0.8028922041423318,0.4035358864599634,2.7049999999999983,0.044231869838933825,0.2760465116279071,0.02276853061850592,57.11,58.0,59.12,sprint,breast
2015,2015_Nescac_Msd_Results,Butterfly,Men,100,100_Butterfly,34,54.93176470588235,54.155,3.015470376524283,0.05489483894555043,50.95,61.06,10.11,0.6216508741803508,-0.9303466926542772,4.944999999999993,0.09131197488689859,0.30636363636363634,0.029495145476073785,50.78,51.94,55.09,sprint,fly
2015,2015_Nescac_Msd_Results,Freestyle,Men,100,100_Freestyle,59,49.8664406779661,49.25,2.079106524783218,0.041693501611834285,46.42,56.4,9.979999999999997,1.3822223637801103,1.8359884168549794,1.9150000000000063,0.0388832487309646,0.17206896551724132,0.016975739764499138,46.4,47.24,47.41,sprint,free
2015,2015_Nescac_Msd_Results,Backstroke,Men,200,200_Backstroke,32,119.55000000000001,118.975,4.750179601867702,0.03973383188513343,110.84,129.52,18.680000000000007,0.38141442876414194,-0.5199381776742089,6.737499999999997,0.05662954402185331,0.6025806451612905,0.031298174117154826,109.75,114.27,117.73,short,back
2015,2015_Nescac_Msd_Results,Breaststroke,Men,200,200_Breaststroke,39,134.64641025641026,134.98,5.241614297816493,0.038928734066023485,125.17,149.69,24.519999999999996,0.3064403549173668,0.3617555387667921,5.425000000000011,0.0401911394280635,0.6452631578947368,0.025679347125503085,125.59,128.38,129.84,short,breast
2015,2015_Nescac_Msd_Results,Butterfly,Men,200,200_Butterfly,34,121.0714705882353,119.64500000000001,6.381553440029981,0.052708977672648226,111.53999999999999,137.64,26.099999999999994,0.773764922468755,-0.08375003671967196,8.105000000000018,0.06774207029127852,0.7909090909090908,0.02948798168652339,112.28,116.07,119.72,short,fly
