year,event_name,stroke,gender,distance,meet,school,swimmer_name,round,fastest_time_sec,fastest_time_format
2014,100_Butterfly,Butterfly,Men,100,2014_Nescac_Msd_Results,Middlebury,"MacKay, Ian",Prelim,48.87,48.87
2014,100_Butterfly,Butterfly,Men,100,2014_Nescac_Msd_Results,Trinity,"Xing, Daming",Final,51.88,51.88
2014,100_Butterfly,Butterfly,Men,100,2014_Nescac_Msd_Results,Tufts,"Metcalfe, William",Prelim,49.49,49.49
2014,100_Butterfly,Butterfly,Men,100,2014_Nescac_Msd_Results,Wesleyan,"Yan, Erik",Final,51.43,51.43
2014,100_Butterfly,Butterfly,Men,100,2014_Nescac_Msd_Results,Williams,"Ricotta, Thad",Final,49.44,49.44B
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Amherst,"Sholtis, Connor",Prelim,44.84,44.84
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Bates,"Dina, Jack",Final,47.22,47.22
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Bowdoin,"House, Logan",Final,47.14,47.14
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Colby,"Galea, Vince",Final,46.45,46.45
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Connecticut College,"Gill, Sam",Prelim,44.82,44.82
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Hamilton,"Collins, Conor",Prelim,47.58,47.58
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Middlebury,"Lagasse, Paul",Prelim,47.25,47.25
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Trinity,"Long, Evan",Prelim,47.93,47.93
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Tufts,"Berman, Drew",Prelim,46.53,46.53
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Wesleyan,"Brown, Stefan",Prelim,48.84,48.84
2014,100_Freestyle,Freestyle,Men,100,2014_Nescac_Msd_Results,Williams,"Johnson, Grant",Prelim,46.6,46.60
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Amherst,"Heise, Matthew",Prelim,108.87,1:48.87
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Bates,"Sommer, Ben",Prelim,119.97,1:59.97
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Bowdoin,"Kulesza, Ryan",Prelim,113.49000000000001,1:53.49
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Colby,"Peterson, Andy",Prelim,118.39,1:58.39
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Connecticut College,"Bowen, Loring",Final,108.66,1:48.66B
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Hamilton,"Swartz, Reid",Prelim,114.78,1:54.78
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Middlebury,"Fisher, Jacob",Prelim,116.22,1:56.22
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Trinity,"Gibney, Carl",Prelim,120.83,2:00.83
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Tufts,"Winget, Michael",Prelim,109.53,1:49.53
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Wesleyan,"Courville, Nathan",Final,116.96000000000001,1:56.96
2014,200_Backstroke,Backstroke,Men,200,2014_Nescac_Msd_Results,Williams,"Lin, Benjamin",Prelim,107.25,1:47.25
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Amherst,"Han, Gregory",Final,123.85,2:03.85B
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Bates,"Thunem, Ned",Prelim,128.7,2:08.70
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Bowdoin,"Chansakul,",Final,128.77,2:08.77
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Colby,"Wennberg, Paul",Prelim,132.26,2:12.26
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Connecticut College,"Czelewicz, Kirk",Final,124.72,2:04.72B
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Hamilton,"Elwyn, Chandler",Prelim,139.14,2:19.14
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Middlebury,"Koenigsberger, Stephan",Prelim,124.09,2:04.09
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Trinity,"Ma, Max",Prelim,128.58,2:08.58
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Tufts,"Arbaugh, Jon",Prelim,129.77,2:09.77
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Wesleyan,"Hepner, Billy",Final,129.34,2:09.34
2014,200_Breaststroke,Breaststroke,Men,200,2014_Nescac_Msd_Results,Williams,"Lattimer, Timothy",Final,121.73,2:01.73B
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Amherst,"Bulakul, Tyler",Final,109.19,1:49.19B
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Bates,"Duvvuri, Venkatesh",Final,115.25,1:55.25
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Bowdoin,"Granata, Chris",Prelim,112.45,1:52.45
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Colby,"Lewtan, Tyler",Prelim,120.5,2:00.50
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Connecticut College,"Skaperdas, Stephen",Prelim,113.03,1:53.03
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Hamilton,"Jones, Alex",Prelim,118.52000000000001,1:58.52
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Middlebury,"Gerard, Paul",Prelim,118.03999999999999,1:58.04
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Trinity,"Celestin, Nick",Prelim,114.14,1:54.14
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Tufts,"Metcalfe, William",Final,111.21000000000001,1:51.21B
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Wesleyan,"Gaston, James",Prelim,113.85,1:53.85
2014,200_Butterfly,Butterfly,Men,200,2014_Nescac_Msd_Results,Williams,"Ricotta, Thad",Final,108.57,1:48.57P
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Amherst,"Sholtis, Connor",Final,99.1,1:39.10B
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Bates,"Dina, Jack",Final,104.24000000000001,1:44.24
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Bowdoin,"Koziol, Greg",Prelim,104.41,1:44.41
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Colby,"Galea, Vince",Prelim,104.25999999999999,1:44.26
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Connecticut College,"Andre, Drew",Final,100.44,1:40.44B
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Hamilton,"Collins, Conor",Final,103.55,1:43.55
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Middlebury,"Lagasse, Paul",Prelim,104.84,1:44.84
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Trinity,"Cuoco, Mike",Prelim,125.21,2:05.21
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Tufts,"Simko, Cam",Final,101.86,1:41.86
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Wesleyan,"Gaston, James",Final,103.97999999999999,1:43.98
2014,200_Freestyle,Freestyle,Men,200,2014_Nescac_Msd_Results,Williams,"Johnson, Grant",Final,100.55,1:40.55B
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Amherst,"Han, Gregory",Prelim,112.06,1:52.06
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Bates,"Lis, Chase",Prelim,119.92,1:59.92
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Bowdoin,"Kulesza, Ryan",Prelim,112.97999999999999,1:52.98
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Colby,"McLaughlin, Colin",Final,118.68,1:58.68
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Connecticut College,"Lawton, Trebor",Prelim,114.19,1:54.19
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Hamilton,"Weinzierl, Michael",Prelim,118.83,1:58.83
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Middlebury,"Keenan, Nick",Prelim,117.02000000000001,1:57.02
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Trinity,"Xing, Daming",Final,116.44,1:56.44
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Tufts,"Metcalfe, William",Final,111.53,1:51.53B
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Wesleyan,"Hepner, Billy",Prelim,116.47999999999999,1:56.48
2014,200_IM,IM,Men,200,2014_Nescac_Msd_Results,Williams,"Boley, Nathaniel",Final,110.24000000000001,1:50.24B
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Amherst,"Anderson, Jeff",Final,239.99,3:59.99B
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Bates,"Lis, Chase",Prelim,256.29,4:16.29
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Bowdoin,"Kulesza, Ryan",Final,243.38,4:03.38B
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Colby,"Madeira, John",Prelim,255.16,4:15.16
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Connecticut College,"Fischer, Evan",Final,249.12,4:09.12
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Middlebury,"Keenan, Nick",Final,254.35,4:14.35
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Trinity,"Knight, Lucas",Prelim,252.07,4:12.07
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Tufts,"Guadagno, Luca",Final,245.48,4:05.48B
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Wesleyan,"Daus-Haberle, Spencer",Final,251.99,4:11.99
2014,400_IM,IM,Men,400,2014_Nescac_Msd_Results,Williams,"Lattimer, Timothy",Final,237.81,3:57.81B
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Amherst,"Moody, Parker",Final,271.41,4:31.41B
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Bates,"Phillips, Matthew",Prelim,285.4,4:45.40
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Bowdoin,"Long, Tim",Prelim,278.77,4:38.77
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Colby,"Peterson, Andy",Prelim,280.67,4:40.67
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Connecticut College,"Molina, Mace",Prelim,275.22,4:35.22
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Hamilton,"McBratney, John",Prelim,280.82,4:40.82
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Middlebury,"Avidan, Lucas",Prelim,283.53,4:43.53
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Trinity,"Greer, Sean",Prelim,293.68,4:53.68
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Tufts,"Simko, Cam",Final,276.12,4:36.12B
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Wesleyan,"Gaston, James",Prelim,291.82,4:51.82
2014,500_Freestyle,Freestyle,Men,500,2014_Nescac_Msd_Results,Williams,"Ricotta, Thad",Final,268.46,4:28.46B
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Amherst,"Heise, Matthew",Prelim,23.39,23.39
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Bates,"Sommer, Ben",Final,24.44,24.44
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Bowdoin,"Warren, Chris",Prelim,24.91,24.91
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Colby,"Tschaen, Brendan",Prelim,26.3,26.30
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Connecticut College,"Fothergill, Michael",Prelim,23.07,23.07
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Hamilton,"Swartz, Reid",Final,23.29,23.29
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Middlebury,"Fisher, Jacob",Final,25.38,25.38
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Trinity,"Celestin, Nick",Final,23.66,23.66
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Tufts,"Winget, Michael",Prelim,23.52,23.52
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Wesleyan,"Kiris, Eren",Prelim,25.23,25.23
2014,50_Backstroke,Backstroke,Men,50,2014_Nescac_Msd_Results,Williams,"Lin, Benjamin",Final,22.7,22.70
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Amherst,"Zhang, Tom",Final,26.21,26.21
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Bates,"Briggs, Andrew",Final,26.01,26.01
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Bowdoin,"Lagasse, John",Final,26.63,26.63
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Colby,"Wennberg, Paul",Prelim,27.6,27.60
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Connecticut College,"Czelewicz, Kirk",Final,26.18,26.18
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Hamilton,"Jones, Alex",Final,27.02,27.02
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Middlebury,"Koenigsberger, Stephan",Prelim,25.59,25.59
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Trinity,"Ma, Max",Prelim,27.73,27.73
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Tufts,"Berman, Drew",Prelim,27.14,27.14
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Wesleyan,"Bazile, Jacques",Prelim,26.71,26.71
2014,50_Breaststroke,Breaststroke,Men,50,2014_Nescac_Msd_Results,Williams,"Tamposi, Jake",Final,25.59,25.59P
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Amherst,"Bulakul, Tyler",Final,22.87,22.87
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Bates,"Gagne', Matthew",Final,22.54,22.54
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Bowdoin,"House, Logan",Final,22.72,22.72
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Colby,"Lewtan, Tyler",Prelim,23.31,23.31
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Connecticut College,"Bowen, Loring",Prelim,22.21,22.21
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Hamilton,"Thomas, Callum",Prelim,24.94,24.94
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Middlebury,"MacKay, Ian",Prelim,21.89,21.89
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Trinity,"Xing, Daming",Final,23.61,23.61
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Tufts,"Douglas, Eric",Prelim,23.15,23.15
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Wesleyan,"Yan, Erik",Final,23.49,23.49
2014,50_Butterfly,Butterfly,Men,50,2014_Nescac_Msd_Results,Williams,"Hammond, John",Prelim,23.32,23.32
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Amherst,"Sholtis, Connor",Prelim,21.1,21.10
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Bates,"Saberski, Erik",Final,21.59,21.59
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Bowdoin,"Shi, William",Prelim,21.17,21.17
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Colby,"Galea, Vince",Prelim,21.44,21.44
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Connecticut College,"Andre, Drew",Prelim,20.89,20.89
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Hamilton,"Trombetta, Jeremy",Prelim,22.4,22.40
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Middlebury,"MacKay, Ian",Prelim,20.53,20.53
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Trinity,"Long, Evan",Prelim,22.17,22.17
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Tufts,"Berman, Drew",Prelim,21.38,21.38
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Wesleyan,"Ho, Wesley",Prelim,22.24,22.24
2014,50_Freestyle,Freestyle,Men,50,2014_Nescac_Msd_Results,Williams,"Johnson, Grant",Final,21.23,21.23
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Amherst,"Heise, Matthew",Prelim,50.8,50.80
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Bates,"Ewing, Riley",Prelim,50.23,50.23
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Bowdoin,"Warren, Chris",Final,52.86,52.86
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Connecticut College,"Fothergill, Michael",Prelim,49.74,49.74
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Hamilton,"Swartz, Reid",Prelim,50.56,50.56
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Middlebury,"Smith, Alex",Prelim,52.16,52.16
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Tufts,"Winget, Michael",Final,50.04,50.04
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Wesleyan,"Tang, Spencer",Final,52.42,52.42
2015,100_Backstroke,Backstroke,Men,100,2015_Nescac_Msd_Results,Williams,"Lin, Benjamin",Final,48.5,48.50M
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Amherst,"Spiro, Elijah",Final,56.72,56.72
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Bates,"Briggs, Andrew",Prelim,56.81,56.81
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Bowdoin,"Netto, Mike",Prelim,56.97,56.97
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Colby,"Wennberg, Paul",Prelim,59.69,59.69
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Connecticut College,"Czelewicz, Kirk",Final,56.07,56.07
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Hamilton,"Jones, Alex",Prelim,59.7,59.70
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Middlebury,"Koenigsberger, Stephan",Prelim,55.36,55.36
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Trinity,"McConnell, Trip",Prelim,61.95,1:01.95
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Tufts,"Ciliv, Morgan",Final,57.57,57.57
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Wesleyan,"Hepner, Billy",Prelim,58.0,58.00
2015,100_Breaststroke,Breaststroke,Men,100,2015_Nescac_Msd_Results,Williams,"Tamposi, Jake",Prelim,55.17,55.17
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Amherst,"Spurrell, Sam",Prelim,49.73,49.73
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Bates,"Gagne, Matthew",Prelim,49.12,49.12
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Bowdoin,"House, Logan",Prelim,51.3,51.30
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Colby,"Lewtan, Tyler",Prelim,52.45,52.45
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Connecticut College,"Bowen, Loring",Prelim,49.35,49.35
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Hamilton,"Cooper, Benjamin",Final,53.98,53.98
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Middlebury,"Smith, Alex",Prelim,51.51,51.51
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Trinity,"Kurose, Alex",Prelim,56.09,56.09
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Tufts,"Metcalfe, William",Final,50.43,50.43
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Wesleyan,"Yan, Erik",Final,51.44,51.44
2015,100_Butterfly,Butterfly,Men,100,2015_Nescac_Msd_Results,Williams,"Ricotta, Thad",Prelim,48.95,48.95
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Amherst,"Sholtis, Connor",Prelim,44.45,44.45
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Bates,"Sommer, Ben",Final,46.65,46.65
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Bowdoin,"House, Logan",Prelim,46.67,46.67
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Colby,"Galea, Vince",Final,45.46,45.46
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Connecticut College,"Henry, Emil",Final,47.15,47.15
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Hamilton,"McBratney, John",Prelim,47.77,47.77
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Middlebury,"Lagasse, Paul",Final,47.02,47.02
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Trinity,"Mitchell-Adams, Hunter",Prelim,50.37,50.37
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Tufts,"Simko, Cam",Prelim,47.01,47.01
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Wesleyan,"Webster, Robert",Prelim,49.71,49.71
2015,100_Freestyle,Freestyle,Men,100,2015_Nescac_Msd_Results,Williams,"Hammond, John",Prelim,46.1,46.10
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Amherst,"Rochford, Michael",Final,109.47,1:49.47
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Bates,"Ewing, Riley",Final,110.77000000000001,1:50.77
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Bowdoin,"Kulesza, Ryan",Prelim,112.97999999999999,1:52.98
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Connecticut College,"Bowen, Loring",Final,108.3,1:48.30
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Hamilton,"Swartz, Reid",Prelim,110.47999999999999,1:50.48
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Middlebury,"Smith, Alex",Prelim,113.4,1:53.40
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Trinity,"Curtin, Doug",Prelim,117.72999999999999,1:57.73
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Tufts,"Winget, Michael",Prelim,108.37,1:48.37
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Wesleyan,"Tang, Spencer",Final,114.7,1:54.70
2015,200_Backstroke,Backstroke,Men,200,2015_Nescac_Msd_Results,Williams,"Lin, Benjamin",Final,106.69,1:46.69M
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Amherst,"Han, Gregory",Prelim,123.92,2:03.92
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Bates,"Thunem, Ned",Final,128.56,2:08.56
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Bowdoin,"Netto, Mike",Prelim,125.59,2:05.59
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Colby,"Wennberg, Paul",Final,129.46,2:09.46
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Connecticut College,"Czelewicz, Kirk",Final,123.94,2:03.94
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Hamilton,"Miller, Tripp",Final,127.88,2:07.88
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Middlebury,"Koenigsberger, Stephan",Final,122.43,2:02.43
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Tufts,"Ciliv, Morgan",Prelim,124.63,2:04.63
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Wesleyan,"Hepner, Billy",Prelim,131.33,2:11.33
2015,200_Breaststroke,Breaststroke,Men,200,2015_Nescac_Msd_Results,Williams,"Lattimer, Timothy",Final,120.71,2:00.71P
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Amherst,"Anderson, Jeff",Final,109.22,1:49.22
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Bates,"Gagne, Matthew",Prelim,111.11,1:51.11
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Bowdoin,"Deardorff, Peter",Prelim,116.07,1:56.07
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Colby,"Lewtan, Tyler",Prelim,120.4,2:00.40
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Connecticut College,"Skaperdas, Stephen",Prelim,111.52000000000001,1:51.52
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Hamilton,"Jones, Alex",Final,117.68,1:57.68
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Middlebury,"Kuo, Theodore",Prelim,117.9,1:57.90
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Tufts,"Debenedetto, Anthony",Final,110.97999999999999,1:50.98
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Wesleyan,"Pourmaleki, Ali",Final,112.16,1:52.16
2015,200_Butterfly,Butterfly,Men,200,2015_Nescac_Msd_Results,Williams,"Ricotta, Thad",Final,106.53,1:46.53M
2015,200_Freestyle,Freestyle,Men,200,2015_Nescac_Msd_Results,Amherst,"Sholtis, Connor",Final,100.50999999999999,1:40.51
2015,200_Freestyle,Freestyle,Men,200,2015_Nescac_Msd_Results,Bates,"Pender, Theodore",Final,102.45,1:42.45
